message,spam label,smishing label
Quite late lar... Ard 12 anyway i wun b drivin...,0,0
"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",1,1
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,1,1
Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students,0,0
It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,0,0
08714712388 between 10am-7pm Cost 10p,1,0
"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",0,0
He also knows about lunch menu only da. . I know,0,0
When i have stuff to sell i.ll tell you,0,0
+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON Ã¥Â£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxÃ¥Â£7. 50,1,1
Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,0,0
You have WON a guaranteed Ã¥Â£1000 cash or a Ã¥Â£2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,1,1
Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,0,0
Oh is it? Send me the address,0,0
S'fine. Anytime. All the best with it.,0,0
That is wondar full flim.,0,0
Ya even those cookies have jelly on them,0,0
"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",0,0
Got it! It looks scrumptious... daddy wants to eat you all night long!,0,0
Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,0,0
"Alright omw, gotta change my order to a half8th",0,0
Exactly. Anyways how far. Is jide her to study or just visiting,0,0
Dunno y u ask me.,0,0
Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,1,1
No he didn't. Spring is coming early yay!,0,0
Lol you won't feel bad when I use her money to take you out to a steak dinner =D,0,0
Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,0,0
Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,0,0
Then why no one talking to me,0,0
Thanks for looking out for me. I really appreciate.,0,0
Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY Ã¥Â£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,1,1
Wish i were with you now!,0,0
Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,0,0
Yes i will be there. Glad you made it.,0,0
Do well :)all will for little time. Thing of good times ahead:,0,0
Just got up. have to be out of the room very soon. â°Ã_. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,0,0
Ok. There may be a free gym about.,0,0
Men like shorter ladies. Gaze up into his eyes.,0,0
Dunno he jus say go lido. Same time 930.,0,0
"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",0,0
U are subscribed to the best Mobile Content Service in the UK for Ã¥Â£3 per 10 days until you send STOP to 82324. Helpline 08706091795,1,1
Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,0,0
By monday next week. Give me the full gist,0,0
"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",1,0
You have an important customer service announcement from PREMIER.,1,1
Dont gimme that lip caveboy,0,0
When did you get to the library,0,0
Realy sorry-i don't recognise this number and am now confused :) who r u please?! ,0,0
So why didnt you holla?,0,0
Cant think of anyone with * spare room off * top of my head,0,0
"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",0,0
U should have made an appointment,0,0
"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts",0,0
"Romantic Paris. 2 nights, 2 flights from Ã¥Â£79 Book now 4 next year. Call 08704439680Ts&Cs apply.",1,1
"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",0,0
Urgent Ur Ã¥Â£500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 Ã¥Â£1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,1,1
Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,0,0
"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance..""",0,0
UR awarded a City Break and could WIN a Ã¥Â£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 Ã¥Â£1.50perWKsub,1,1
"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...",0,0
"Sorry, I'll call later",0,0
I cant pick the phone right now. Pls send a message,0,0
Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,0,0
Not getting anywhere with this damn job hunting over here!,0,0
Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? ,0,0
"idc get over here, you are not weaseling your way out of this shit twice in a row",0,0
I wil be there with in  &lt;#&gt;  minutes. Got any space,0,0
Just sleeping..and surfing,0,0
Thanks for picking up the trash.,0,0
Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,0,0
"\Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx\""""",0,0
Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,0,0
That means get the door,0,0
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,0,0
"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",0,0
Beerage?,0,0
You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,1,1
Dont think so. It turns off like randomlly within 5min of opening,0,0
"She was supposed to be but couldn't make it, she's still in town though",0,0
It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,0,0
Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),1,1
"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, Ã¥Â£3 per pole. UnSub 08718727870.",1,1
Gud mrng dear hav a nice day,0,0
This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,0,0
All e best 4 ur driving tmr :-),0,0
Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATÃ¥ÃS AL!!!!!!!!!,0,0
Omg I want to scream. I weighed myself and I lost more weight! Woohoo!,0,0
There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,0,0
it's really getting me down just hanging around.,0,0
"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",1,1
"\Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic\""""",0,0
Ok i msg u b4 i leave my house.,0,0
"\Gimme a few\"" was  &lt;#&gt;  minutes ago""",0,0
"Last Chance! Claim ur Ã¥Â£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. Ã¥Â£3.00 Sub. 16",1,1
Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice,0,0
FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,1,1
You have won a guaranteed Ã¥Â£200 award or even Ã¥Â£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,1,1
K I'll be there before 4.,0,0
I dled 3d its very imp,0,0
"sure, but make sure he knows we ain't smokin yet",0,0
Boooo you always work. Just quit.,0,0
I am taking half day leave bec i am not well,0,0
Ugh I don't wanna get out of bed. It's so warm.,0,0
S:)s.nervous  &lt;#&gt; :),0,0
So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint,0,0
Congratulations ur awarded either Ã¥Â£500 of CD gift vouchers & Free entry 2 our Ã¥Â£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,1,1
I borrow ur bag ok.,0,0
"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",1,1
Where's my boytoy? I miss you ... What happened?,0,0
"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",0,0
Also are you bringing galileo or dobby,0,0
Then why you not responding,0,0
"\BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & IÃ¥ÃLLSPEAK 2U SOONLOTS OF LOVEME XXXX.\""""",0,0
Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,0,0
On the road so cant txt,0,0
"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1,1
25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,1,0
Have a good evening! Ttyl,0,0
Hmm .. Bits and pieces lol ... *sighs* ...,0,0
Hahaha..use your brain dear,0,0
Hey. You got any mail?,0,0
"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",0,0
Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola,0,0
U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,1,1
Hi mate its RV did u hav a nice hol just a message 3 say hello coz havenÃ¥Ãt sent u 1 in ages started driving so stay off roads!RVx,0,0
"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",1,1
"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",0,0
Surely result will offer:),0,0
Good Morning my Dear........... Have a great &amp; successful day.,0,0
Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,1,1
"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",0,0
We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,1,1
Last chance 2 claim ur Ã¥Â£150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. Ã¥Â£3.00 Sub. 16 . Remove txt X or STOP,1,1
I luv u soo much u donÃ¥Ãt understand how special u r 2 me ring u 2morrow luv u xxx,0,0
"Pls send me a comprehensive mail about who i'm paying, when and how much.",0,0
Our Prashanthettan's mother passed away last night. pray for her and family.,0,0
"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ ",1,1
K.k:)when are you going?,0,0
Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore,0,0
